id,title,permalink,thumbnail_625,number_serves,total_time,active_time
298088,5-Spice Bourbon Punch,http://www.seriouseats.com/recipes/2015/06/five-spice-bourbon-punch-summer-pitcher-drink-whiskey.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150505-5SpiceBourbonPunch-cocktails-elana-lepkowski-thumb-625xauto-423250.jpg,"makes 4 cocktails, plus enough syrup for 2 more batches",2 hours,10 minutes
298089,Asparagus Tartine With Ricotta and Mint,http://www.seriouseats.com/recipes/2015/05/asparagus-tartine-ricotta-mint-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150506-easy-spring-tartines-recipe-03-thumb-625xauto-422798.jpg,Serves 2,10 minutes,10 minutes
298090,Fava Bean Tartine With Goat Cheese and Marcona Almonds,http://www.seriouseats.com/recipes/2015/05/fava-bean-tartine-goat-cheese-almonds-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150506-easy-spring-tartines-recipe-05-thumb-625xauto-422799.jpg,Serves 2,20 minutes,20 minutes
298091,Morel Mushroom Tartine With Chives,http://www.seriouseats.com/recipes/2015/05/morel-mushroom-tartine-chives-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150506-easy-spring-tartines-recipe-09-thumb-625xauto-422800.jpg,Serves 2,10 minutes,10 minutes
298094,Sautéed Morel Mushrooms,http://www.seriouseats.com/recipes/2015/05/sauteed-morel-mushrooms.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150505-how-to-prepare-morel-mushrooms-11-thumb-625xauto-422822.jpg,Serves 4 to 6 as a side,10 minutes,10 minutes
298106,"Galician Empanada With Tuna, Onion, and Green Bell Pepper Filling",http://www.seriouseats.com/recipes/2015/05/galician-empanadas-tuna-onion-bell-pepper-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150507-galician-empanadas-vicky-wasik-29-thumb-625xauto-422942.jpg,Serves 8 to 10,3 hours,1 hour
298109,Browned Butter Pecan Ice Cream,http://www.seriouseats.com/recipes/2015/05/browned-butter-pecan-ice-cream-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150511-nut-ice-cream-vicky-wasik-4-thumb-625xauto-423027.jpg,Makes 1 quart,6 hours,1 hour
298110,Maple Walnut Ice Cream,http://www.seriouseats.com/recipes/2015/05/maple-walnut-ice-cream-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150511-nut-ice-cream-vicky-wasik-6-thumb-625xauto-423026.jpg,Makes 1 quart,6 hours,1 hour
298114,Fried Caprese Bombs,http://www.seriouseats.com/recipes/2015/05/fried-caprese-salad-bombs-appetizer-tomato-mozzarella-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150511-Fried-Caprese-Bombs-Open-Morgan-Eisenberg-thumb-625xauto-423041.jpg,Makes 16 balls,45 minutes,45 minutes
298119,Gunpowder Gin Punch,http://www.seriouseats.com/recipes/2015/06/gunpowder-gin-punch-green-tea-citrus-celery-pitcher-drink-summer.html,http://www.seriouseats.com/recipes/assets_c/2015/05/GunpowderGinPunch-closeup-thumb-625xauto-423251.jpg,serves 8,24 hours,15 minutes
298125,"French-Style Soft, Spoonable Scrambled Eggs",http://www.seriouseats.com/recipes/2015/05/french-style-soft-spoonable-scrambled-eggs-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150511-scrambled-eggs-vicky-wasik-6-thumb-625xauto-423058.jpg,"Serves 1 as a meal, or makes enough eggs for about 10 small toasts",10 minutes,10 minutes
298126,Soft-Scrambled Eggs,http://www.seriouseats.com/recipes/2015/05/soft-scrambled-eggs-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150511-scrambled-eggs-vicky-wasik-11-thumb-625xauto-423059.jpg,Serves 1,5 minutes,5 minutes
298127,Fluffy Scrambled Eggs,http://www.seriouseats.com/recipes/2015/05/fluffy-scrambled-eggs-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150511-scrambled-eggs-vicky-wasik-17-thumb-625xauto-423060.jpg,Serves 1,5 minutes,5 minutes
298133,Testaroli (Tuscan Pancake Pasta) With Pesto,http://www.seriouseats.com/recipes/2015/05/testaroli-italian-pancake-pasta-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150515-testaroli-vicky-wasik-25-thumb-625xauto-423116.jpg,Serve 4,45 minutes,45 minutes
298136,Spicy Cumin Lamb Skewers (Yang Rou Chuan),http://www.seriouseats.com/recipes/2015/05/spicy-lamb-skewers-chinese-street-food-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150515-yang-rou-chuan-lamb-skewers-shao-zhong-16-thumb-625xauto-423201.jpg,Makes about 18 skewers,1 hour,30 minutes
298137,Grilled Spicy Chicken Wings With Soy and Fish Sauce,http://www.seriouseats.com/recipes/2015/05/spicy-grilled-chicken-wings-asian-chili-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150515-grilled-spicy-chicken-wings-soy-sauce-fish-sauce-shao-zhong-11-thumb-625xauto-423245.jpg,Makes 4 to 6 servings,1 day,30 minutes
298145,Chorizo and Halloumi Pancakes With Fried Eggs,http://www.seriouseats.com/recipes/2015/05/chorizo-halloumi-pancakes-fried-eggs-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150519-halloumi-chorizo-pancake-08-thumb-625xauto-423163.jpg,"Makes 4 large pancakes, serving 4",30 minutes,30 minutes
298147,Savory Bacon-Cheddar Pancakes With Corn and Jalapeño,http://www.seriouseats.com/recipes/2015/05/savory-bacon-cheddar-jalapeno-corn-pancake-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150520-corn-bacon-scallion-jalapeno-cheddar-pancake-08-thumb-625xauto-423162.jpg,Seves 4 to 6,30 minutes,30 minutes
298151,Cambodian Grilled Lemongrass Beef Skewers,http://www.seriouseats.com/recipes/2015/06/cambodian-grilled-lemongrass-beef-skewers-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150530-shao-z-beef-skewers-3-thumb-625xauto-423638.jpg,Makes about 18 skewers,1 hour,30 minutes
298152,Spicy Cabbage Salad With Fish Sauce Dressing,http://www.seriouseats.com/recipes/2015/06/thai-cabbage-papaya-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/05212015-spicy-cabbage-salad-fish-sauce-dressing-shaozhong-13-thumb-625xauto-424029.jpg,4 to 6 servings,30 minutes,30 minutes
298155,Farinata (Italian Chickpea Pancake),http://www.seriouseats.com/recipes/2015/05/farinata-italian-chickpea-pancake-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150519-farinata-daniel-gritzer-10-thumb-625xauto-423293.jpg,Serves 4 to 6 as a snack,4 hours 30 minutes,15 minutes
298162,Quick-Pickled Asparagus With Tarragon and Shallot,http://www.seriouseats.com/recipes/2015/05/quick-pickled-asparagus-tarragon-shallot-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150521-spring-pickles-vicky-wasik-17-thumb-625xauto-423358.jpg,Makes about 1 quart,30 minutes,15 minutes
298163,Quick-Pickled Snap Peas With Mint and Fennel,http://www.seriouseats.com/recipes/2015/05/quick-pickled-snap-peas-mint-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150521-spring-pickles-vicky-wasik-13-thumb-625xauto-423359.jpg,Makes about 1 quart,30 minutes,15 minutes
298164,Quick-Pickled Rhubarb With Lemongrass and Ginger,http://www.seriouseats.com/recipes/2015/05/quick-pickled-rhubarb-lemongrass-ginger-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150521-spring-pickles-vicky-wasik-14-thumb-625xauto-423360.jpg,Makes about 1 quart,30 minutes,15 minutes
298166,Sichuan Peppercorn Burgers With Chili-Ginger Mayo and Cucumber Pickles,http://www.seriouseats.com/recipes/2015/05/sichuan-beef-burger-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150523-szechuan-burger-vicky-wasik-11-thumb-625xauto-423372.jpg,Serves 4,25 minutes,25 minutes
298168,Cornbread-Coated Pulled Pork Mac and Cheese Wedges,http://www.seriouseats.com/recipes/2015/05/cornbread-coated-mac-and-cheese-pulled-pork-fried-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150521-Cornbread-Coated-Mac-N-Cheese-Pulled-Pork-Drizzled-Morgan-Eisenberg-thumb-625xauto-423426.jpg,Makes 6-8 servings,1 hour 45 minutes,45 minutes
298173,Mezcal Mary With Roasted Jalapeño and Bacon,http://www.seriouseats.com/recipes/2015/05/mezcal-bloody-mary-roasted-jalapeno-bacon-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150523-bloody-mary-variations-vicky-wasik-8-thumb-625xauto-423387.jpg,Makes 6 cocktails,30 minutes,10 minutes
298174,Gazpacho Bloody Mary With Pickled Shrimp,http://www.seriouseats.com/recipes/2015/05/gazpacho-bloody-mary-pickled-shrimp-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150523-bloody-mary-variations-vicky-wasik-7-thumb-625xauto-423390.jpg,Makes 6 cocktails,1 hour,30 minutes
298175,Shōchū Bloody Mary With Wasabi and Pickled Ginger,http://www.seriouseats.com/recipes/2015/05/shochu-sake-japanese-bloody-mary-wasabi-teriyaki-pickled-ginger-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150523-bloody-mary-variations-vicky-wasik-2-thumb-625xauto-423389.jpg,Makes 6 cocktails,5 minutes,5 minutes
298176,Thai-Style Bloody Mary With Cilantro and Fried Shallots,http://www.seriouseats.com/recipes/2015/05/thai-style-bloody-mary-cilantro-fish-sauce-fried-shallots-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150523-bloody-mary-variations-vicky-wasik-5-thumb-625xauto-423388.jpg,Makes 6 cocktails,10 minutes,10 minutes
298178,Grilled-Rambutan Cocktail,http://www.seriouseats.com/recipes/2015/07/grass-skirt-rambutan-tequila-cocktail-summer-pitcher-drink.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150523-GrassSkirt-closeup1-Elana-Lepkowski-thumb-625xauto-423583.jpg,makes 4 cocktails,20 minutes up to 24 hours,10 minutes
298179,Pretzel Bao With Sweet Sesame-Hot Mustard Pork,http://www.seriouseats.com/recipes/2015/06/sesame-hot-mustard-pork-pretzel-bao-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150521-Chinese-Hot-Mustard-Pork-Pretzel-Bao-Inside-Morgan-Eisenberg-thumb-625xauto-423465.jpg,Make 26 buns,5 hours,2 hours 30 minutes
29818,Cooking From the Glossies: Cauliflower and Brussels Sprout Gratin with Pine Nut-Bread Crumb Topping,http://www.seriouseats.com/recipes/2008/10/cauliflower-brussels-sprout-gratin-pine-nut-bread-crumb-topping-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20081023-cauliflowergratin-thumb-625xauto-43458.jpg,,,
298181,Easy Pan-Roasted Chicken Breasts With Morel Mushroom Pan Sauce,http://www.seriouseats.com/recipes/2015/05/chicken-pan-sauce-morel-mushroom-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150525-morel-chicken-pan-sauce-5-thumb-625xauto-423397.jpg,Serves 2 to 3,30 minutes,20 minutes
298182,Hot and Numbing Sichuan Chicken Salad (Bang Bang Ji Si),http://www.seriouseats.com/recipes/2015/06/sichuan-chicken-salad-chinese-bang-bang-hot-and-numbing-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150525-bang-bang-chicken-sichuan-recipe-18-thumb-625xauto-423396.jpg,Serves 3 to 4,1 1/2 hours,20 minutes
298196,The Fully Loaded Iceberg Wedge Salad,http://www.seriouseats.com/recipes/2015/06/wedge-salad-iceberg-blue-cheese-bacon-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150527-wedge-salad-vicky-wasik-8-thumb-625xauto-423529.jpg,Serves 4,25 minutes,25 minutes
298202,"Chicken Salad With Avocado, Corn, and Miso Dressing",http://www.seriouseats.com/recipes/2015/06/chicken-salad-miso-corn-avocado-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150528-chicken-salad-nuta-avocado-corn-1-thumb-625xauto-423659.jpg,Serves 3 to 4,1 1/2 hours,20 minutes
298206,The Upgraded Paloma,http://www.seriouseats.com/recipes/2015/06/grapefruit-tequila-upgraded-paloma-cocktail-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/05/20150526-salted-grapefruit-cordial-cocktail-vicky-wasik-3-thumb-625xauto-423574.jpg,Makes 1 cocktail and about 1 pint of Salted Grapefruit Cordial (enough for 16 drinks),24 hours,30 minutes
29821,Raised Doughnuts,http://www.seriouseats.com/recipes/2008/10/raised-doughnuts-donuts-recipe.html,,,,
298213,"Hiyashi Chuka (Cold Ramen) With Shrimp, Ham, and Vegetables",http://www.seriouseats.com/recipes/2015/06/hiyashi-chuka-cold-ramen-easy-summer-noodle-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150529-cold-ramen-hiyashi-chuka-shao-zhong-4-thumb-625xauto-423687.jpg,4 servings,30 minutes,30 minutes
298222,Classic Cherry Clafoutis,http://www.seriouseats.com/recipes/2015/06/cherry-clafoutis-french-dessert-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150530-cherry-clafoutis-daniel-gritzer-7-thumb-625xauto-423604.jpg,Serves 6,1 hour 10 minutes,15 minutes
298226,Crispy Caramel Chicken Skewers,http://www.seriouseats.com/recipes/2015/07/crispy-caramel-chicken-skewers-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/07/05302015-Crispy-Caramelized-Chicken-Skewers-Top-Morgan-Eisenberg-thumb-625xauto-425116.jpg,Serves 4 to 6,3 hours,1 hour
298227,Fizzy Ginger Cocktail With Pickled Watermelon Rind,http://www.seriouseats.com/recipes/2015/07/ginger-cocktail-prosecco-watermelon-rind-pickle.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150530-SweetSpicyGingerCocktail-cocktails-Elana-Lepkowski-thumb-625xauto-423939.jpg,1 cocktail plus enough ginger vodka and pickled watermelon for 9 additional cocktails,Up to 8 days,20 minutes
298228,The Best Classic Chicken Salad,http://www.seriouseats.com/recipes/2015/06/the-best-classic-chicken-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150602-sous-vide-chicken-salad-a-01-thumb-625xauto-423639.jpg,Serves 3 to 4,1 1/2 hours,20 minutes
298236,Banh Mi Panzanella,http://www.seriouseats.com/recipes/2015/06/banh-mi-tofu-panzanella-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150530-Banh-Mi-Panzanella-Dressed-Morgan-Eisenberg-thumb-625xauto-423950.jpg,Serves 4 to 8 as a side dish,1 hour 30 mins,1 hour
298238,"Spanish Pasta Salad With Chorizo, Piquillo Peppers, and Pickled Onion",http://www.seriouseats.com/recipes/2015/06/spanish-pasta-salad-chorizo-piquillo-peppers-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150604-pasta-salad-spanish-chorizo-daniel-gritzer-14-thumb-625xauto-423772.jpg,Serves 6 to 8 as a side dish,30 minutes,30 minutes
298240,Blistered-Tomato Pasta Salad With Basil,http://www.seriouseats.com/recipes/2015/06/blistered-tomato-pasta-salad-basil-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150604-pasta-salad-italian-tomato-basil-daniel-gritzer-11-thumb-625xauto-423811.jpg,Serves 6 to 8,25 minutes,25 minutes
298241,Korean Kimchi Barbecue Sauce,http://www.seriouseats.com/recipes/2015/06/korean-kimchi-barbecue-sauce-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150604-barbecue-sauce-daniel-gritzer-36-thumb-625xauto-423867.jpg,Makes about 2 cups,25 minutes,25 minutes
298242,Buffalo Barbecue Sauce,http://www.seriouseats.com/recipes/2015/06/buffalo-barbecue-sauce-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150604-barbecue-sauce-daniel-gritzer-29-thumb-625xauto-423866.jpg,Makes about 2 cups,20 minutes,20 minutes
298249,Italian Seafood-Salad Pasta Salad With Vietnamese Noodles,http://www.seriouseats.com/recipes/2015/06/italian-seafood-salad-pasta-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150605-seafood-pasta-salad-daniel-gritzer-17-thumb-625xauto-423922.jpg,Serves 4 to 6,30 minutes,30 minutes
298250,"Soba Salad With Seaweed, Cucumbers, and Asparagus",http://www.seriouseats.com/recipes/2015/06/soba-pasta-salad-seaweed-cucumber-asparagus-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150605-seaweed-pasta-salad-daniel-gritzer-13-thumb-625xauto-423921.jpg,Serves 4,25 minutes,25 minutes
298251,Coffee-Ginger Barbecue Sauce,http://www.seriouseats.com/recipes/2015/06/coffee-ginger-barbecue-sauce-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150604-barbecue-sauce-daniel-gritzer-31-thumb-625xauto-423865.jpg,Makes about 2 cups,20 minutes,20 minutes
298255,Milky and Mild Coffee Ice Cream,http://www.seriouseats.com/recipes/2015/06/milky-mild-coffee-ice-cream-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150609-coffee-ice-cream-vicky-wasik-4-thumb-625xauto-423800.jpg,Makes 1 quart,"5 to 6 hours, or overnight",1 hour
298256,Bold and Bracing Coffee Ice Cream,http://www.seriouseats.com/recipes/2015/06/bold-bracing-coffee-ice-cream-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150609-coffee-ice-cream-vicky-wasik-1-thumb-625xauto-423799.jpg,Makes 1 quart,"5 to 6 hours, or overnight",1 hour
298259,Grilled Bratwurst With Warm German Potato Slaw,http://www.seriouseats.com/recipes/2015/07/grilled-bratwurst-warm-german-potato-slaw-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150608-grilled-bratwursts-german-potato-slaw-dog-morgan-eisenberg-thumb-625xauto-423958.jpg,Serves 5,45 minutes,45 minutes
298261,Frozen Blood and Sand Cocktail,http://www.seriouseats.com/recipes/2015/08/frozen-blood-and-sand-cocktail-summer-drink-scotch-whisky.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150608-FrozenBloodAndSand-cocktail-Elana-Lepkowski-thumb-625xauto-423943.jpg,Makes 4 servings,8 hours or up to 24 hours,5 minutes
298267,Two-Minute Aioli,http://www.seriouseats.com/recipes/2015/01/two-minute-foolproof-aioli-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150608-foolproof-aioli-thumb-625xauto-423813.jpg,Makes about 1 cup,2 minutes,2 minutes
298268,Harissa Aioli,http://www.seriouseats.com/recipes/2015/06/harissa-aioli-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150609-aioli-variations-2-thumb-625xauto-423828.jpg,Makes 1 cup,1 minute,1 minute
298269,Sumac and Mint Aioli,http://www.seriouseats.com/recipes/2015/06/sumac-and-mint-aioli.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150609-aioli-variations-3-thumb-625xauto-423830.jpg,Makes 1 cup,1 minute,1 minute
298271,Tarragon and Lemon Aioli,http://www.seriouseats.com/recipes/2015/06/tarragon-lemon-aioli.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150609-aioli-variations-1-thumb-625xauto-423829.jpg,Makes 1 cup,1 minute,1 minute
298275,"Scrambled Eggs With Sumac, Pine Nuts, and Parsley",http://www.seriouseats.com/recipes/2015/06/scrambled-eggs-sumac-pine-nuts-parsley-olive-oil-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/21050610-scrambled-eggs-sumac-pinenuts-parsley-olive-oil-1-thumb-625xauto-423855.jpg,Serve 3 to 4,7 minutes,7 minutes
298276,"Greek-Style Grilled Chicken With Oregano, Garlic, Lemon, and Olive Oil",http://www.seriouseats.com/recipes/2015/06/best-grilled-chicken-greek-style-lemon-garlic-olive-oil.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150609-greek-grilled-chicken-lemon-oregano-olive-oil-09-thumb-625xauto-423854.jpg,Serves 4,1 hour 15 minutes,45 minutes
298277,Grilled Chicken With Za'atar,http://www.seriouseats.com/recipes/2015/06/grilled-whole-chicken-with-za-atar.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150609-grilled-chicken-zaatar-4-thumb-625xauto-423857.jpg,Serves 4,1 hour 15 minutes,45 minutes
298278,Simple Grilled-Potato Salad With Grilled-Lemon Vinaigrette,http://www.seriouseats.com/recipes/2015/06/easy-grilled-potato-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150608-grilled-potato-salad-10-thumb-625xauto-423856.jpg,Serves 4 to 6,35 minutes,35 minute
298287,Grilled Scallion Pancakes,http://www.seriouseats.com/recipes/2015/06/grilled-scallion-pancake-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150611-grilled-scallion-pancakes-28-thumb-625xauto-423910.jpg,Makes 4 pancakes serving 6 to 8,1 hour,30 minutes
298298,Grilled Flatbread With Olive Oil and Za'atar,http://www.seriouseats.com/recipes/2015/07/grilled-flatbread-zaatar-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150623-grilled-flat-bread-zaatar-2-thumb-625xauto-424351.jpg,Makes 6 flatbreads,6 hours,45 minutes
298308,"Sweet and Salty Stout Marshmallow Bars With Pretzels, Potato Chips, and Chocolate",http://www.seriouseats.com/recipes/2015/07/stout-chocolate-pretzel-marshmallow-bars-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150615-sweet-salty-stout-marshmallow-bars-double-chocolate-morgan-eisenberg-thumb-625xauto-424553.jpg,Makes 12 bars,1 hour 30 minutes,1 hour
298312,The Best Mint Chip Ice Cream,http://www.seriouseats.com/recipes/2015/06/best-mint-chocolate-chip-ice-cream-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150616-mint-chocolate-chip-ice-cream-vicky-wasik-3-thumb-625xauto-424069.jpg,Makes 1 quart,"6 to 7 hours, or overnight",1 hour
298317,The Best Tabbouleh Salad,http://www.seriouseats.com/recipes/2015/06/tabbouleh-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150617-tabbouleh-vicky-wasik-16-thumb-625xauto-424153.jpg,Makes about 4 cups,1 hour 15 minutes,30 minutes
298320,Grilled Pork Sandwiches With Grilled Plum Chutney and Cabbage Slaw,http://www.seriouseats.com/recipes/2015/06/grilled-plum-pork-sandwich-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150617-grilled-pork-plum-mustard-sandwich-kenji-18-thumb-625xauto-424173.jpg,Serves 4,40 minutes,40 minutes
298322,Sous Vide Chicken Breast,http://www.seriouseats.com/recipes/2015/07/sous-vide-chicken-breast-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/07/20150610-sous-vide-chicken-guide-36-thumb-625xauto-425026.jpg,Serves 2,1 1/2 to 4 hours,20 minutes
298324,Tomato and Bacon Breakfast Sandwiches,http://www.seriouseats.com/recipes/2015/07/tomato-and-bacon-breakfast-sandwich-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150616-bacon-tomato-english-muffin-sandwich-10-thumb-625xauto-424350.jpg,Serves 1,6 minutes,6 minutes
298327,Grilled Mixed Mushrooms With Sesame Dressing,http://www.seriouseats.com/recipes/2015/06/grilled-mushrooms-sesame-dressing-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/06182015-grilled-mushrooms-sesame-dressing-shaozhong-17-thumb-625xauto-424258.jpg,Serves 4,1 hour,30 minutes
298332,"Japanese Potato Salad With Cucumbers, Carrots, and Red Onion",http://www.seriouseats.com/recipes/2015/06/japanese-potato-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/06182015-japanese-potato-salad-shaozhong-7-thumb-625xauto-424478.jpg,6 to 8 servings,30 minutes,30 minutes
298342,Peruvian Fried Seafood Platter With Lime-Marinated Onion and Tomato Salad (Jalea),http://www.seriouseats.com/recipes/2015/06/jalea-peruvian-fried-seafood-salsa-criolla-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150622-jalea-fried-seafood-peruvian-vicky-wasik-15-thumb-625xauto-424337.jpg,Serves 4 as an appetizer,1 hour,1 hour
298344,Peach and Tequila Frozen Blended Cocktail,http://www.seriouseats.com/recipes/2015/08/peach-tequila-suze-frozen-cocktail-summer-drink.html,http://www.seriouseats.com/recipes/assets_c/2015/08/20150622-FrozenPeachCocktails-pineapplepeachoverhead-Elana-Lepkowski-thumb-625xauto-425567.jpg,Makes 4 cocktails,8 hours or up to overnight,10 minutes
298345,Peachy Rum and Coconut Frozen Blended Cocktail,http://www.seriouseats.com/recipes/2015/08/peach-rum-coconut-frozen-cocktail-summer-drink.html,http://www.seriouseats.com/recipes/assets_c/2015/08/20150622-FrozenPeachCocktails-peacherumcocktail-Elana-Lepkowski-Edit-thumb-625xauto-425568.jpg,Makes 4 cocktails,8 hours or up to overnight,10 minutes
298349,Grilled Shrimp With Chermoula,http://www.seriouseats.com/recipes/2015/07/grilled-shrimp-chermoula-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150625-food-lab-grilled-shrimp-17-thumb-625xauto-424447.jpg,Serves 4,2 hours,30 minutes
298350,Steamed Buns With Grilled Shrimp and Sriracha Mayonnaise,http://www.seriouseats.com/recipes/2015/07/steamed-buns-grilled-shrimp-sriracha-mayo-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150625-food-lab-grilled-shrimp-18-thumb-625xauto-424446.jpg,"Makes 12 buns, serving 6 as an appetizer or 3 to 4 as a main course",2 hours,30 minutes
298351,Grilled Shrimp With Garlic and Lemon,http://www.seriouseats.com/recipes/2015/07/grilled-shrimp-garlic-lemon-food-lab-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150625-food-lab-grilled-shrimp-15-thumb-625xauto-424445.jpg,Serves 4,2 hours,30 minutes
298356,"Quick and Easy Shrimp, Corn, and Tomatillo Salad",http://www.seriouseats.com/recipes/2015/07/quick-easy-shrimp-corn-tomatillo-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150627-corn-shrimp-tomatillo-salad-recipe-8-thumb-625xauto-424448.jpg,Serves 4,30 minutes,30 minutes
298358,Summer Strawberry Pie,http://www.seriouseats.com/recipes/2015/07/summer-strawberry-pie-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/07/20150625-Summer-Strawberry-Pie-beauty-1-Yvonne-Ruperti2-thumb-625xauto-425232.jpg,Makes one 9 1/2-inch pie,5 to 7 hours,1 hour
298366,Argentine Asado Burgers With Seared Provolone and Chimichurri,http://www.seriouseats.com/recipes/2015/07/argentine-asado-burger-chimichurri-provolone-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150624-argentine-chimichanga-burger-vicky-wasik-6-thumb-625xauto-424458.jpg,Serves 4,30 minutes,30 minutes
298369,Perfect Homemade Pita Bread,http://www.seriouseats.com/recipes/2015/08/perfect-pita-bread-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/08/20150626-Stacked-Perfect-Pitas-Yvonne-Ruperti-Edit-Edit-thumb-625xauto-425679.jpg,Makes 6 pitas,2 1/2 hours,2 1/2 hours
298370,Cajun Burgers With Spicy Remoulade,http://www.seriouseats.com/recipes/2015/07/cajun-burgers-spicy-remoulade-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/07/20150701-cajun-burger-assembled-morgan-eisenberg-thumb-625xauto-424674.jpg,Makes 6 burgers,1 hour,1 hour
